SEASON_ID,Player_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON
22026,204335,Betnijah Laney-Hamilton,1611661313,NYL,New York Liberty,1022600001,"May 08, 2026",NYL vs. CON,W,28,4,7,0.571,0,3,0.0,4,4,1.0,0,2,2,4,0,0,2,0,12,15,1,2026
22026,1627673,Jonquel Jones,1611661313,NYL,New York Liberty,1022600001,"May 08, 2026",NYL vs. CON,W,25,3,7,0.429,1,5,0.2,3,4,0.75,0,5,5,1,2,1,2,5,10,10,1,2026
22026,1631136,Pauline Astier,1611661313,NYL,New York Liberty,1022600001,"May 08, 2026",NYL vs. CON,W,20,2,4,0.5,0,0,,1,3,0.333,1,1,2,4,1,0,0,4,5,4,1,2026
22026,1631022,Shakira Austin,1611661322,WAS,Washington Mystics,1022600002,"May 08, 2026",WAS @ TOR,W,28,6,13,0.462,0,1,0.0,6,10,0.6,0,11,11,2,2,2,2,4,18,13,1,2026
22026,1643450,Rori Harmon,1611661322,WAS,Washington Mystics,1022600002,"May 08, 2026",WAS @ TOR,W,20,0,2,0.0,0,0,,0,0,,0,2,2,2,3,0,3,4,0,-13,1,2026
22026,1642817,Hailey Van Lith,1611661323,CON,Connecticut Sun,1022600001,"May 08, 2026",CON @ NYL,L,14,4,7,0.571,1,2,0.5,0,0,,0,1,1,4,1,0,2,2,9,-7,1,2026
22026,1643441,Raegan Beers,1611661323,CON,Connecticut Sun,1022600001,"May 08, 2026",CON @ NYL,L,11,0,1,0.0,0,0,,1,4,0.25,0,2,2,0,0,0,0,2,1,-9,1,2026
22026,1643428,Flau'jae Johnson,1611661328,SEA,Seattle Storm,1022600003,"May 08, 2026",SEA vs. GSV,L,26,3,12,0.25,3,7,0.429,3,3,1.0,0,2,2,2,1,0,2,2,12,-6,1,2026
22026,203866,Kayla Thornton,1611661331,GSV,Golden State Valkyries,1022600003,"May 08, 2026",GSV @ SEA,W,30,4,9,0.444,3,6,0.5,2,2,1.0,3,5,8,1,0,0,2,2,13,5,1,2026
22026,204329,Kiah Stokes,1611661331,GSV,Golden State Valkyries,1022600003,"May 08, 2026",GSV @ SEA,W,24,3,5,0.6,0,1,0.0,0,0,,0,4,4,3,1,3,0,3,6,10,1,2026
22026,1628508,Cecilia Zandalasini,1611661331,GSV,Golden State Valkyries,1022600003,"May 08, 2026",GSV @ SEA,W,7,3,5,0.6,1,3,0.333,1,2,0.5,0,2,2,1,1,0,0,0,8,8,1,2026
22026,1630097,Kaila Charles,1611661331,GSV,Golden State Valkyries,1022600003,"May 08, 2026",GSV @ SEA,W,17,1,2,0.5,1,1,1.0,0,0,,3,3,6,2,0,1,2,5,3,18,1,2026
22026,203822,Rebekah Gardner,1611661313,NYL,New York Liberty,1022600001,"May 08, 2026",NYL vs. CON,W,22,3,6,0.5,0,1,0.0,3,4,0.75,2,2,4,0,1,0,2,5,9,26,1,2026
22026,1627668,Breanna Stewart,1611661313,NYL,New York Liberty,1022600001,"May 08, 2026",NYL vs. CON,W,28,10,17,0.588,0,4,0.0,11,12,0.917,1,9,10,2,1,3,4,3,31,21,1,2026
22026,1642210,Julie Vanloo,1611661313,NYL,New York Liberty,1022600001,"May 08, 2026",NYL vs. CON,W,22,3,4,0.75,2,3,0.667,4,4,1.0,1,6,7,11,1,0,3,2,12,31,1,2026
22026,1642781,Georgia Amoore,1611661322,WAS,Washington Mystics,1022600002,"May 08, 2026",WAS @ TOR,W,20,2,9,0.222,2,7,0.286,0,0,,0,3,3,3,2,0,5,1,6,16,1,2026
22026,1642785,Sonia Citron,1611661322,WAS,Washington Mystics,1022600002,"May 08, 2026",WAS @ TOR,W,34,9,12,0.75,3,6,0.5,5,8,0.625,0,2,2,0,2,2,2,2,26,13,1,2026
22026,1629568,Kennedy Burke,1611661323,CON,Connecticut Sun,1022600001,"May 08, 2026",CON @ NYL,L,24,2,8,0.25,0,1,0.0,0,0,,2,1,3,3,0,1,0,4,4,-22,1,2026
22026,1641649,Diamond Miller,1611661323,CON,Connecticut Sun,1022600001,"May 08, 2026",CON @ NYL,L,25,6,16,0.375,1,6,0.167,3,5,0.6,1,2,3,1,2,0,2,3,16,-15,1,2026
22026,203828,Stefanie Dolson,1611661328,SEA,Seattle Storm,1022600003,"May 08, 2026",SEA vs. GSV,L,27,2,3,0.667,1,2,0.5,1,2,0.5,1,4,5,3,0,2,2,3,6,-5,1,2026
22026,1628882,Lexie Brown,1611661328,SEA,Seattle Storm,1022600003,"May 08, 2026",SEA vs. GSV,L,22,0,2,0.0,0,2,0.0,0,0,,1,1,2,3,0,0,4,1,0,-19,1,2026
22026,1629567,Natisha Hiedeman,1611661328,SEA,Seattle Storm,1022600003,"May 08, 2026",SEA vs. GSV,L,23,2,7,0.286,0,4,0.0,2,3,0.667,0,5,5,3,1,0,1,5,6,-1,1,2026
22026,1642822,Kaitlyn Chen,1611661331,GSV,Golden State Valkyries,1022600003,"May 08, 2026",GSV @ SEA,W,16,5,10,0.5,2,3,0.667,2,2,1.0,0,1,1,2,0,0,0,0,14,6,1,2026
22026,1631055,Nyara Sabally,1611661332,TOR,Toronto Tempo,1022600002,"May 08, 2026",TOR vs. WAS,L,26,3,8,0.375,0,2,0.0,2,4,0.5,3,3,6,0,3,1,1,5,8,-4,1,2026
22026,1643445,Kiki Rice,1611661332,TOR,Toronto Tempo,1022600002,"May 08, 2026",TOR vs. WAS,L,18,0,3,0.0,0,2,0.0,0,0,,2,1,3,1,0,0,0,0,0,1,1,2026
22026,1643457,Teonni Key,1611661332,TOR,Toronto Tempo,1022600002,"May 08, 2026",TOR vs. WAS,L,9,0,1,0.0,0,1,0.0,0,2,0.0,1,2,3,1,0,1,1,0,0,-3,1,2026
22026,1642809,Saniya Rivers,1611661323,CON,Connecticut Sun,1022600001,"May 08, 2026",CON @ NYL,L,26,2,6,0.333,0,1,0.0,1,2,0.5,0,2,2,6,0,1,4,2,5,-27,1,2026
22026,1643449,Charlisse Leger-Walker,1611661323,CON,Connecticut Sun,1022600001,"May 08, 2026",CON @ NYL,L,21,2,9,0.222,0,2,0.0,0,1,0.0,0,2,2,1,0,0,1,1,4,-17,1,2026
22026,1641651,Jordan Horston,1611661328,SEA,Seattle Storm,1022600003,"May 08, 2026",SEA vs. GSV,L,15,0,4,0.0,0,2,0.0,0,0,,0,4,4,0,0,1,1,1,0,-6,1,2026
22026,1642307,Mackenzie Holmes,1611661328,SEA,Seattle Storm,1022600003,"May 08, 2026",SEA vs. GSV,L,11,1,1,1.0,0,0,,0,0,,3,3,6,0,0,0,0,2,2,-4,1,2026
22026,1642798,Dominique Malonga,1611661328,SEA,Seattle Storm,1022600003,"May 08, 2026",SEA vs. GSV,L,29,8,15,0.533,0,2,0.0,5,9,0.556,4,4,8,0,0,2,3,3,21,-4,1,2026
22026,203026,Tiffany Hayes,1611661331,GSV,Golden State Valkyries,1022600003,"May 08, 2026",GSV @ SEA,W,4,0,1,0.0,0,1,0.0,1,2,0.5,0,0,0,1,0,0,0,1,1,-6,1,2026
22026,1631007,Veronica Burton,1611661331,GSV,Golden State Valkyries,1022600003,"May 08, 2026",GSV @ SEA,W,31,5,13,0.385,2,4,0.5,4,5,0.8,1,1,2,6,2,0,1,4,16,8,1,2026
22026,1641656,Laeticia Amihere,1611661331,GSV,Golden State Valkyries,1022600003,"May 08, 2026",GSV @ SEA,W,16,1,3,0.333,0,1,0.0,1,3,0.333,3,1,4,1,0,0,1,4,3,1,1,2026
22026,1642767,Janelle Salaun,1611661331,GSV,Golden State Valkyries,1022600003,"May 08, 2026",GSV @ SEA,W,27,7,16,0.438,5,11,0.455,1,3,0.333,0,2,2,1,0,1,1,4,20,10,1,2026
22026,1629546,Marine Johannes,1611661313,NYL,New York Liberty,1022600001,"May 08, 2026",NYL vs. CON,W,28,6,13,0.462,5,9,0.556,0,0,,2,3,5,3,3,0,1,2,17,17,1,2026
22026,1642826,Aubrey Griffin,1611661313,NYL,New York Liberty,1022600001,"May 08, 2026",NYL vs. CON,W,5,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,1,0,2,6,1,2026
22026,1642802,Lucy Olsen,1611661322,WAS,Washington Mystics,1022600002,"May 08, 2026",WAS @ TOR,W,10,0,3,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,2,0,0,-7,1,2026
22026,1643427,Lauren Betts,1611661322,WAS,Washington Mystics,1022600002,"May 08, 2026",WAS @ TOR,W,12,0,4,0.0,0,0,,0,0,,3,2,5,1,0,0,0,1,0,-10,1,2026
22026,1643455,Angela Dugalic,1611661322,WAS,Washington Mystics,1022600002,"May 08, 2026",WAS @ TOR,W,12,1,4,0.25,0,2,0.0,0,0,,0,2,2,0,0,0,1,1,2,-10,1,2026
22026,203398,Brittney Griner,1611661323,CON,Connecticut Sun,1022600001,"May 08, 2026",CON @ NYL,L,27,6,11,0.545,0,1,0.0,1,1,1.0,3,3,6,2,0,0,2,2,13,-21,1,2026
22026,1642800,Aneesah Morrow,1611661323,CON,Connecticut Sun,1022600001,"May 08, 2026",CON @ NYL,L,24,7,15,0.467,1,5,0.2,0,0,,3,3,6,0,1,0,5,5,15,-15,1,2026
22026,1643453,Grace VanSlooten,1611661328,SEA,Seattle Storm,1022600003,"May 08, 2026",SEA vs. GSV,L,7,1,2,0.5,1,1,1.0,2,2,1.0,0,0,0,0,0,0,0,2,5,-3,1,2026
22026,1631039,Miela Sowah,1611661331,GSV,Golden State Valkyries,1022600003,"May 08, 2026",GSV @ SEA,W,3,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-6,1,2026
22026,1627701,Temi Fagbenle,1611661332,TOR,Toronto Tempo,1022600002,"May 08, 2026",TOR vs. WAS,L,16,0,2,0.0,0,1,0.0,2,2,1.0,0,1,1,1,1,0,4,4,2,0,1,2026
22026,1628915,Kia Nurse,1611661332,TOR,Toronto Tempo,1022600002,"May 08, 2026",TOR vs. WAS,L,10,1,1,1.0,0,0,,0,0,,0,1,1,1,0,0,1,2,2,4,1,2026
22026,1629576,Maria Conde,1611661332,TOR,Toronto Tempo,1022600002,"May 08, 2026",TOR vs. WAS,L,15,0,4,0.0,0,1,0.0,2,2,1.0,2,1,3,0,0,0,1,0,2,6,1,2026
22026,1643420,Laura Juskaite,1611661332,TOR,Toronto Tempo,1022600002,"May 08, 2026",TOR vs. WAS,L,15,2,6,0.333,1,2,0.5,2,2,1.0,1,5,6,0,1,0,2,5,7,1,1,2026
22026,1629566,Han Xu,1611661313,NYL,New York Liberty,1022600001,"May 08, 2026",NYL vs. CON,W,22,3,8,0.375,2,6,0.333,0,0,,0,2,2,1,0,1,1,2,8,25,1,2026
22026,1642792,Kiki Iriafen,1611661322,WAS,Washington Mystics,1022600002,"May 08, 2026",WAS @ TOR,W,28,5,9,0.556,0,2,0.0,2,4,0.5,4,12,16,2,0,1,2,5,12,13,1,2026
22026,1643467,Cassandre Prosper,1611661322,WAS,Washington Mystics,1022600002,"May 08, 2026",WAS @ TOR,W,19,1,5,0.2,0,3,0.0,0,0,,1,0,1,2,1,0,1,6,2,4,1,2026
22026,1631135,Olivia Nelson-Ododa,1611661323,CON,Connecticut Sun,1022600001,"May 08, 2026",CON @ NYL,L,15,0,2,0.0,0,0,,1,2,0.5,1,1,2,3,1,0,0,2,1,-15,1,2026
22026,1631141,Jade Melbourne,1611661328,SEA,Seattle Storm,1022600003,"May 08, 2026",SEA vs. GSV,L,17,4,5,0.8,2,3,0.667,3,3,1.0,1,1,2,3,1,0,0,2,13,-10,1,2026
22026,1628931,Gabby Williams,1611661331,GSV,Golden State Valkyries,1022600003,"May 08, 2026",GSV @ SEA,W,24,2,9,0.222,1,5,0.2,2,3,0.667,3,3,6,4,1,0,2,0,7,3,1,2026
22026,1643479,Ndjakalenga Mwenentanda,1611661331,GSV,Golden State Valkyries,1022600003,"May 08, 2026",GSV @ SEA,W,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,1,2026
22026,1627700,Julie Allemand,1611661332,TOR,Toronto Tempo,1022600002,"May 08, 2026",TOR vs. WAS,L,30,1,2,0.5,1,2,0.5,0,0,,0,3,3,2,1,0,0,1,3,-6,1,2026
22026,1628279,Brittney Sykes,1611661332,TOR,Toronto Tempo,1022600002,"May 08, 2026",TOR vs. WAS,L,28,4,18,0.222,0,5,0.0,6,9,0.667,0,3,3,2,3,0,2,4,14,-4,1,2026
22026,1629497,Marina Mabrey,1611661332,TOR,Toronto Tempo,1022600002,"May 08, 2026",TOR vs. WAS,L,30,6,18,0.333,3,9,0.333,12,14,0.857,0,7,7,2,1,0,4,3,27,-7,1,2026
22026,1631118,Lexi Held,1611661332,TOR,Toronto Tempo,1022600002,"May 08, 2026",TOR vs. WAS,L,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,1,2026
22026,1642775,Alex Wilson,1611661322,WAS,Washington Mystics,1022600002,"May 08, 2026",WAS @ TOR,W,17,1,3,0.333,0,2,0.0,0,0,,1,1,2,1,0,0,0,4,2,-4,1,2026
22026,1643429,Gianna Kneepkens,1611661323,CON,Connecticut Sun,1022600001,"May 08, 2026",CON @ NYL,L,13,3,8,0.375,1,4,0.25,0,0,,2,3,5,1,0,0,0,2,7,-7,1,2026
22026,1641660,Zia Cooke,1611661328,SEA,Seattle Storm,1022600003,"May 08, 2026",SEA vs. GSV,L,23,5,12,0.417,2,3,0.667,3,5,0.6,3,4,7,2,1,0,1,1,15,3,1,2026
22026,1630108,Mariella Fasoula,1611661332,TOR,Toronto Tempo,1022600002,"May 08, 2026",TOR vs. WAS,L,1,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-2,1,2026
22026,1629574,Li Yueru,1611661321,DAL,Dallas Wings,1022600004,"May 09, 2026",DAL @ IND,W,4,0,1,0.0,0,0,,3,4,0.75,0,1,1,0,0,0,0,0,3,0,1,2026
22026,1641652,Maddy Siegrist,1611661321,DAL,Dallas Wings,1022600004,"May 09, 2026",DAL @ IND,W,18,3,7,0.429,1,3,0.333,0,0,,0,3,3,1,0,0,0,3,7,4,1,2026
22026,1642784,Paige Bueckers,1611661321,DAL,Dallas Wings,1022600004,"May 09, 2026",DAL @ IND,W,32,8,10,0.8,1,3,0.333,3,6,0.5,0,3,3,4,1,0,1,2,20,8,1,2026
22026,1643425,Azzi Fudd,1611661321,DAL,Dallas Wings,1022600004,"May 09, 2026",DAL @ IND,W,18,1,2,0.5,1,2,0.5,0,0,,1,0,1,0,1,0,0,0,3,-1,1,2026
22026,1627675,Courtney Williams,1611661324,MIN,Minnesota Lynx,1022600010,"May 09, 2026",MIN vs. ATL,L,32,7,18,0.389,0,4,0.0,0,0,,0,6,6,6,3,0,2,1,14,-8,1,2026
22026,1643489,Antonia Delaere,1611661324,MIN,Minnesota Lynx,1022600010,"May 09, 2026",MIN vs. ATL,L,14,1,2,0.5,0,1,0.0,0,0,,0,0,0,1,1,0,1,2,2,6,1,2026
22026,1629484,Megan DiLeo,1611661327,PDX,Portland Fire,1022600006,"May 09, 2026",PDX vs. CHI,L,14,4,6,0.667,2,4,0.5,0,2,0.0,0,1,1,1,0,0,1,1,10,-15,1,2026
22026,1631083,Emily Engstler,1611661327,PDX,Portland Fire,1022600006,"May 09, 2026",PDX vs. CHI,L,23,2,6,0.333,0,2,0.0,0,0,,0,2,2,2,1,3,3,5,4,-3,1,2026
22026,1642296,Nyadiew Puoch,1611661327,PDX,Portland Fire,1022600006,"May 09, 2026",PDX vs. CHI,L,17,2,3,0.667,1,1,1.0,0,0,,1,0,1,2,3,0,0,0,5,-1,1,2026
22026,1642304,Carla Leite,1611661327,PDX,Portland Fire,1022600006,"May 09, 2026",PDX vs. CHI,L,29,3,11,0.273,1,5,0.2,11,12,0.917,1,2,3,3,0,0,1,3,18,-2,1,2026
22026,204322,Elizabeth Williams,1611661329,CHI,Chicago Sky,1022600006,"May 09, 2026",CHI @ PDX,W,15,4,5,0.8,0,0,,2,3,0.667,1,0,1,2,0,1,0,0,10,12,1,2026
22026,1642292,Jacy Sheldon,1611661329,CHI,Chicago Sky,1022600006,"May 09, 2026",CHI @ PDX,W,34,4,7,0.571,1,3,0.333,4,4,1.0,0,4,4,4,1,3,0,3,13,17,1,2026
22026,203824,Odyssey Sims,1611661321,DAL,Dallas Wings,1022600004,"May 09, 2026",DAL @ IND,W,26,8,11,0.727,2,3,0.667,2,3,0.667,0,2,2,2,2,0,4,5,20,-10,1,2026
22026,1629501,Alanna Smith,1611661321,DAL,Dallas Wings,1022600004,"May 09, 2026",DAL @ IND,W,20,2,6,0.333,0,1,0.0,2,2,1.0,1,2,3,2,2,1,2,4,6,-7,1,2026
22026,1628269,Nia Coffey,1611661324,MIN,Minnesota Lynx,1022600010,"May 09, 2026",MIN vs. ATL,L,31,1,4,0.25,1,3,0.333,0,0,,0,3,3,1,1,3,0,2,3,-8,1,2026
22026,1643426,Olivia Miles,1611661324,MIN,Minnesota Lynx,1022600010,"May 09, 2026",MIN vs. ATL,L,34,6,14,0.429,1,2,0.5,8,8,1.0,0,3,3,8,2,2,3,3,21,0,1,2026
22026,1630112,Tyasha Harris,1611661325,IND,Indiana Fever,1022600004,"May 09, 2026",IND vs. DAL,L,4,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,2,1,2026
22026,1631086,Lexie Hull,1611661325,IND,Indiana Fever,1022600004,"May 09, 2026",IND vs. DAL,L,15,0,2,0.0,0,0,,0,0,,0,1,1,0,0,0,1,2,0,-1,1,2026
22026,1641648,Aliyah Boston,1611661325,IND,Indiana Fever,1022600004,"May 09, 2026",IND vs. DAL,L,26,9,14,0.643,1,2,0.5,4,6,0.667,2,2,4,3,3,1,1,2,23,0,1,2026
22026,1642286,Caitlin Clark,1611661325,IND,Indiana Fever,1022600004,"May 09, 2026",IND vs. DAL,L,31,7,18,0.389,2,9,0.222,4,4,1.0,0,5,5,7,0,0,5,4,20,2,1,2026
22026,1642815,Makayla Timpson,1611661325,IND,Indiana Fever,1022600004,"May 09, 2026",IND vs. DAL,L,19,5,6,0.833,0,0,,1,2,0.5,0,2,2,1,0,0,0,2,11,-2,1,2026
22026,1643527,Jordan Harrison,1611661327,PDX,Portland Fire,1022600006,"May 09, 2026",PDX vs. CHI,L,11,2,6,0.333,0,0,,0,0,,0,0,0,4,0,0,2,2,4,-13,1,2026
22026,1643447,Gabriela Jaquez,1611661329,CHI,Chicago Sky,1022600006,"May 09, 2026",CHI @ PDX,W,32,3,7,0.429,1,1,1.0,3,4,0.75,2,5,7,2,2,0,0,3,10,14,1,2026
22026,1631009,Rhyne Howard,1611661330,ATL,Atlanta Dream,1022600010,"May 09, 2026",ATL @ MIN,W,38,4,10,0.4,3,7,0.429,4,5,0.8,1,5,6,5,3,1,3,4,15,5,1,2026
22026,1631021,Sika Kone,1611661330,ATL,Atlanta Dream,1022600010,"May 09, 2026",ATL @ MIN,W,3,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-6,1,2026
22026,1642291,Angel Reese,1611661330,ATL,Atlanta Dream,1022600010,"May 09, 2026",ATL @ MIN,W,32,4,11,0.364,0,0,,3,6,0.5,9,5,14,2,2,3,5,5,11,-3,1,2026
22026,202252,Alysha Clark,1611661321,DAL,Dallas Wings,1022600004,"May 09, 2026",DAL @ IND,W,4,1,1,1.0,1,1,1.0,0,0,,0,1,1,0,0,0,1,2,3,3,1,2026
22026,1642793,Aziaha James,1611661321,DAL,Dallas Wings,1022600004,"May 09, 2026",DAL @ IND,W,16,3,5,0.6,3,3,1.0,1,1,1.0,0,2,2,2,0,1,2,2,10,6,1,2026
22026,203825,Kayla McBride,1611661324,MIN,Minnesota Lynx,1022600010,"May 09, 2026",MIN vs. ATL,L,33,7,13,0.538,2,6,0.333,4,5,0.8,0,2,2,2,1,0,1,0,20,-6,1,2026
22026,203024,Damiris Dantas,1611661325,IND,Indiana Fever,1022600004,"May 09, 2026",IND vs. DAL,L,13,3,4,0.75,1,2,0.5,0,0,,0,1,1,1,0,1,2,5,7,-3,1,2026
22026,1628899,Myisha Hines-Allen,1611661325,IND,Indiana Fever,1022600004,"May 09, 2026",IND vs. DAL,L,21,3,7,0.429,0,1,0.0,0,0,,1,5,6,2,0,0,2,2,6,2,1,2026
22026,1628909,Kelsey Mitchell,1611661325,IND,Indiana Fever,1022600004,"May 09, 2026",IND vs. DAL,L,33,11,22,0.5,2,9,0.222,6,7,0.857,3,0,3,4,0,0,2,4,30,-5,1,2026
22026,1630143,Luisa Geiselsoder,1611661327,PDX,Portland Fire,1022600006,"May 09, 2026",PDX vs. CHI,L,25,2,10,0.2,1,6,0.167,3,3,1.0,1,6,7,3,0,2,0,3,8,-2,1,2026
22026,1642782,Sarah Ashlee Barker,1611661327,PDX,Portland Fire,1022600006,"May 09, 2026",PDX vs. CHI,L,24,6,9,0.667,1,2,0.5,0,0,,0,4,4,0,1,1,1,4,13,-15,1,2026
22026,1642321,Sydney Taylor,1611661329,CHI,Chicago Sky,1022600006,"May 09, 2026",CHI @ PDX,W,4,0,3,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,0,6,1,2026
22026,1628886,Jordin Canada,1611661330,ATL,Atlanta Dream,1022600010,"May 09, 2026",ATL @ MIN,W,27,4,7,0.571,1,3,0.333,3,4,0.75,1,1,2,6,0,0,4,0,12,2,1,2026
22026,1643431,Madina Okot,1611661330,ATL,Atlanta Dream,1022600010,"May 09, 2026",ATL @ MIN,W,10,3,6,0.5,0,1,0.0,2,2,1.0,2,2,4,0,1,0,1,2,8,2,1,2026
22026,1630386,Awak Kuier,1611661321,DAL,Dallas Wings,1022600004,"May 09, 2026",DAL @ IND,W,2,0,0,,0,0,,0,0,,0,1,1,1,1,0,0,0,0,1,1,2026
22026,1643488,Emma Cechova,1611661324,MIN,Minnesota Lynx,1022600010,"May 09, 2026",MIN vs. ATL,L,19,5,5,1.0,0,0,,2,4,0.5,1,2,3,0,0,1,2,6,12,1,1,2026
22026,1629524,Bridget Carleton,1611661327,PDX,Portland Fire,1022600006,"May 09, 2026",PDX vs. CHI,L,30,4,10,0.4,3,7,0.429,2,3,0.667,0,1,1,4,1,1,0,1,13,-6,1,2026
22026,1643436,Serah Williams,1611661327,PDX,Portland Fire,1022600006,"May 09, 2026",PDX vs. CHI,L,8,0,3,0.0,0,0,,0,0,,0,2,2,1,0,0,0,0,0,-2,1,2026
22026,1627671,Rachel Banham,1611661329,CHI,Chicago Sky,1022600006,"May 09, 2026",CHI @ PDX,W,15,1,3,0.333,1,3,0.333,0,0,,0,0,0,2,0,0,2,1,3,3,1,2026
22026,1642288,Rickea Jackson,1611661329,CHI,Chicago Sky,1022600006,"May 09, 2026",CHI @ PDX,W,36,5,14,0.357,1,4,0.25,8,10,0.8,1,6,7,3,0,1,3,4,19,10,1,2026
22026,1642289,Kamilla Cardoso,1611661329,CHI,Chicago Sky,1022600006,"May 09, 2026",CHI @ PDX,W,25,8,15,0.533,0,0,,6,8,0.75,8,6,14,1,0,1,2,3,22,3,1,2026
22026,1631044,Naz Hillmon,1611661330,ATL,Atlanta Dream,1022600010,"May 09, 2026",ATL @ MIN,W,33,6,10,0.6,2,5,0.4,1,2,0.5,3,4,7,2,1,0,0,0,15,11,1,2026
22026,1629481,Arike Ogunbowale,1611661321,DAL,Dallas Wings,1022600004,"May 09, 2026",DAL @ IND,W,29,8,15,0.533,3,7,0.429,3,3,1.0,0,1,1,5,0,0,3,5,22,6,1,2026
22026,203827,Natasha Howard,1611661324,MIN,Minnesota Lynx,1022600010,"May 09, 2026",MIN vs. ATL,L,20,3,6,0.5,0,1,0.0,0,4,0.0,4,1,5,2,1,0,5,6,6,3,1,2026
22026,1629581,Emese Hof,1611661324,MIN,Minnesota Lynx,1022600010,"May 09, 2026",MIN vs. ATL,L,4,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-4,1,2026
22026,1630471,Maya Caldwell,1611661324,MIN,Minnesota Lynx,1022600010,"May 09, 2026",MIN vs. ATL,L,8,2,2,1.0,1,1,1.0,1,1,1.0,1,1,2,0,0,0,1,2,6,5,1,2026
22026,1642797,Anastasiia Olairi Kosu,1611661324,MIN,Minnesota Lynx,1022600010,"May 09, 2026",MIN vs. ATL,L,6,2,4,0.5,0,0,,0,0,,1,0,1,0,1,1,0,1,4,6,1,2026
22026,1629482,Sophie Cunningham,1611661325,IND,Indiana Fever,1022600004,"May 09, 2026",IND vs. DAL,L,26,1,2,0.5,1,1,1.0,0,0,,1,3,4,3,0,0,0,3,3,-5,1,2026
22026,1643433,Raven Johnson,1611661325,IND,Indiana Fever,1022600004,"May 09, 2026",IND vs. DAL,L,12,1,1,1.0,0,0,,2,2,1.0,0,2,2,2,1,0,1,1,4,-5,1,2026
22026,1641650,Haley Jones,1611661327,PDX,Portland Fire,1022600006,"May 09, 2026",PDX vs. CHI,L,7,2,3,0.667,0,0,,0,0,,0,0,0,0,0,0,0,2,4,-10,1,2026
22026,1643494,Frieda Buhner,1611661327,PDX,Portland Fire,1022600006,"May 09, 2026",PDX vs. CHI,L,13,2,4,0.5,0,2,0.0,0,0,,0,3,3,0,0,0,0,3,4,-6,1,2026
22026,203400,Skylar Diggins,1611661329,CHI,Chicago Sky,1022600006,"May 09, 2026",CHI @ PDX,W,33,8,12,0.667,2,3,0.667,3,5,0.6,2,9,11,7,1,2,2,2,21,10,1,2026
22026,1642786,Aicha Coulibaly,1611661329,CHI,Chicago Sky,1022600006,"May 09, 2026",CHI @ PDX,W,6,0,3,0.0,0,1,0.0,0,0,,0,2,2,1,0,0,0,1,0,0,1,2026
22026,1628277,Allisha Gray,1611661330,ATL,Atlanta Dream,1022600010,"May 09, 2026",ATL @ MIN,W,33,7,18,0.389,1,8,0.125,9,11,0.818,2,6,8,3,2,1,4,2,24,13,1,2026
22026,1642302,Isobel Borlase,1611661330,ATL,Atlanta Dream,1022600010,"May 09, 2026",ATL @ MIN,W,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-12,1,2026
22026,1642804,Te-Hina Paopao,1611661330,ATL,Atlanta Dream,1022600010,"May 09, 2026",ATL @ MIN,W,21,3,10,0.3,0,4,0.0,0,0,,1,4,5,4,0,1,3,5,6,-7,1,2026
22026,1629491,Jessica Shepard,1611661321,DAL,Dallas Wings,1022600004,"May 09, 2026",DAL @ IND,W,32,5,8,0.625,0,0,,3,5,0.6,1,8,9,9,2,0,2,5,13,5,1,2026
22026,204323,Cheyenne Parker-Tyus,1611661319,LVA,Las Vegas Aces,1022600005,"May 09, 2026",LVA vs. PHX,L,12,1,3,0.333,0,1,0.0,0,0,,0,4,4,0,0,0,2,2,2,-8,1,2026
22026,1630150,Chennedy Carter,1611661319,LVA,Las Vegas Aces,1022600005,"May 09, 2026",LVA vs. PHX,L,19,5,8,0.625,0,0,,0,0,,0,2,2,2,2,0,3,5,10,-9,1,2026
22026,1630461,Kiana Williams,1611661317,PHX,Phoenix Mercury,1022600005,"May 09, 2026",PHX @ LVA,W,21,4,9,0.444,3,7,0.429,0,0,,0,1,1,1,2,0,1,0,11,9,1,2026
22026,1627674,Kahleah Copper,1611661317,PHX,Phoenix Mercury,1022600005,"May 09, 2026",PHX @ LVA,W,28,6,16,0.375,0,5,0.0,1,1,1.0,0,0,0,2,0,0,4,2,13,29,1,2026
