PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,POSITION,SEASON
1630567,Scottie Barnes,TOR,C,2024-25
1630572,Sandro Mamukelashvili,SAN,F,2024-25
1630577,Julian Champagnie,SAN,F,2024-25
1630639,A.J. Lawson,TOR,F,2024-25
1630658,Colin Castleton,TOR,F,2024-25
1631103,Malaki Branham,SAN,F,2024-25
1631127,Harrison Ingram,SAN,F,2024-25
1627739,Kris Dunn,LAC,F,2024-25
1631197,Jared Rhoden,TOR,F,2024-25
1642264,Stephon Castle,SAN,G,2024-25
1642347,Jamal Shead,TOR,G,2024-25
1642367,Jonathan Mogbo,TOR,F,2024-25
1642419,Jamison Battle,TOR,F,2024-25
202066,Garrett Temple,TOR,F,2024-25
202687,Bismack Biyombo,SAN,F,2024-25
1626172,Kevon Looney,GSW,F,2024-25
1626181,Norman Powell,LAC,F,2024-25
1627732,Ben Simmons,LAC,G,2024-25
203992,Bogdan Bogdanovic,LAC,F,2024-25
1642403,Isaac Jones,SAC,F,2024-25
1629014,Anfernee Simons,POR,G,2024-25
1626168,Trey Lyles,SAC,F,2024-25
1627734,Domantas Sabonis,SAC,C,2024-25
1627814,Damion Lee,PHX,F,2024-25
1628365,Markelle Fultz,SAC,F,2024-25
1628420,Monte Morris,PHX,F,2024-25
1628960,Grayson Allen,PHX,F,2024-25
1628998,Cody Martin,PHX,F,2024-25
1629056,Terence Davis,SAC,F,2024-25
1629626,Bol Bol,PHX,F,2024-25
1631099,Keegan Murray,SAC,F,2024-25
1631102,TyTy Washington Jr.,PHX,F,2024-25
1631165,Keon Ellis,SAC,F,2024-25
1631221,Collin Gillespie,PHX,F,2024-25
1641779,Jalen Bridges,PHX,F,2024-25
1642269,Devin Carter,SAC,F,2024-25
1642345,Oso Ighodaro,PHX,F,2024-25
1642346,Ryan Dunn,PHX,F,2024-25
201942,DeMar DeRozan,SAC,G,2024-25
202685,Jonas Valanciunas,SAC,C,2024-25
203109,Jae Crowder,SAC,F,2024-25
203486,Mason Plumlee,PHX,F,2024-25
203897,Zach LaVine,SAC,G,2024-25
203926,Doug McDermott,SAC,F,2024-25
1629628,RJ Barrett,TOR,F,2024-25
1626220,Royce O'Neale,PHX,F,2024-25
1626145,Tyus Jones,PHX,G,2024-25
1629020,Jarred Vanderbilt,LAL,F,2024-25
203924,Jerami Grant,POR,F,2024-25
1629029,Luka Doncic,LAL,C,2024-25
1629216,Gabe Vincent,LAL,F,2024-25
1629637,Jaxson Hayes,LAL,F,2024-25
1629680,Matisse Thybulle,POR,F,2024-25
1630166,Deni Avdija,POR,F,2024-25
1630625,Dalano Banton,POR,F,2024-25
1630692,Jordan Goodwin,LAL,F,2024-25
1630703,Scoot Henderson,POR,G,2024-25
1631101,Shaedon Sharpe,POR,F,2024-25
1631132,Christian Koloko,LAL,F,2024-25
1631133,Jabari Walker,POR,F,2024-25
1631200,Kris Murray,POR,F,2024-25
1631303,Justin Minaya,POR,F,2024-25
1631321,Sidy Cissoko,POR,F,2024-25
1641712,Rayan Rupert,POR,F,2024-25
1641739,Toumani Camara,POR,F,2024-25
1641871,Duop Reath,POR,F,2024-25
1641998,Trey Jemison III,LAL,F,2024-25
1642261,Dalton Knecht,LAL,F,2024-25
1642270,Donovan Clingan,POR,F,2024-25
1642355,Bronny James,LAL,F,2024-25
202693,Markieff Morris,LAL,F,2024-25
203458,Alex Len,LAL,F,2024-25
1629640,Keldon Johnson,SAN,F,2024-25
1629675,Naz Reid,MIN,F,2024-25
1629162,Jordan McLaughlin,SAN,F,2024-25
201599,DeAndre Jordan,DEN,F,2024-25
203932,Aaron Gordon,DEN,F,2024-25
203967,Dario Saric,DEN,F,2024-25
203999,Nikola Jokic,DEN,C,2024-25
1628963,Marvin Bagley III,MEM,F,2024-25
1628997,Caleb Martin,DAL,F,2024-25
1629023,P.J. Washington,DAL,F,2024-25
1629655,Daniel Gafford,DAL,F,2024-25
1629723,John Konchar,MEM,F,2024-25
1630205,Lamar Stevens,MEM,F,2024-25
1630230,Naji Marshall,DAL,F,2024-25
1630314,Brandon Williams,DAL,F,2024-25
1630539,Kai Jones,DAL,F,2024-25
1630583,Santi Aldama,MEM,F,2024-25
1630590,Scotty Pippen Jr.,MEM,G,2024-25
1630643,Jay Huff,MEM,F,2024-25
1630702,Jaden Hardy,DAL,F,2024-25
1631108,Max Christie,DAL,F,2024-25
1631246,Vince Williams Jr.,MEM,F,2024-25
1641713,GG Jackson,MEM,F,2024-25
1641726,Dereck Lively II,DAL,F,2024-25
1641744,Zach Edey,MEM,C,2024-25
1642285,Cam Spencer,MEM,F,2024-25
1642530,Yuki Kawamura,MEM,F,2024-25
203500,Steven Adams,HOU,F,2024-25
201566,Russell Westbrook,DEN,G,2024-25
203939,Dwight Powell,DAL,F,2024-25
201145,Jeff Green,HOU,F,2024-25
1628449,Chris Boucher,TOR,F,2024-25
1627750,Jamal Murray,DEN,G,2024-25
1627832,Fred VanVleet,HOU,G,2024-25
1628415,Dillon Brooks,HOU,F,2024-25
1628427,Vlatko Cancar,DEN,F,2024-25
1628988,Aaron Holiday,HOU,F,2024-25
1629008,Michael Porter Jr.,DEN,C,2024-25
1629111,Jock Landale,HOU,F,2024-25
1629618,Jalen Pickett,DEN,F,2024-25
1630192,Zeke Nnaji,DEN,F,2024-25
1630578,Alperen Sengun,HOU,C,2024-25
1631106,Tari Eason,HOU,F,2024-25
1631124,Julian Strawther,DEN,F,2024-25
1631128,Christian Braun,DEN,F,2024-25
1631212,Peyton Watson,DEN,F,2024-25
1631223,David Roddy,HOU,F,2024-25
1631466,Nate Williams,HOU,F,2024-25
1641708,Amen Thompson,HOU,C,2024-25
1641715,Cam Whitmore,HOU,F,2024-25
1641725,Trey Alexander,DEN,F,2024-25
1641816,Hunter Tyson,DEN,F,2024-25
1642263,Reed Sheppard,HOU,F,2024-25
1642368,N'Faly Dante,HOU,F,2024-25
203915,Spencer Dinwiddie,DAL,G,2024-25
1630224,Jalen Green,HOU,F,2024-25
203957,Dante Exum,DAL,F,2024-25
1631255,Karlo Matkovic,NOP,F,2024-25
1628971,Bruce Brown,NOP,F,2024-25
1629026,Kenrich Williams,OKC,F,2024-25
1630198,Isaiah Joe,OKC,F,2024-25
1630283,Kylor Kelley,NOP,F,2024-25
1630526,Jeremiah Robinson-Earl,NOP,F,2024-25
1630598,Aaron Wiggins,OKC,F,2024-25
1630631,Jose Alvarado,NOP,G,2024-25
1631119,Jaylin Williams,OKC,F,2024-25
1631172,Ousmane Dieng,OKC,F,2024-25
1631232,Keion Brooks Jr.,NOP,F,2024-25
1631288,Jamal Cain,NOP,F,2024-25
204060,Joe Ingles,MIN,F,2024-25
1631311,Lester Quinones,NOP,F,2024-25
1641717,Cason Wallace,OKC,F,2024-25
1641745,Adam Flagler,OKC,F,2024-25
1641794,Dillon Jones,OKC,F,2024-25
1641810,Antonio Reeves,NOP,F,2024-25
1642349,Ajay Mitchell,OKC,F,2024-25
1642382,Branden Carlson,OKC,F,2024-25
1642505,Alex Ducas,OKC,F,2024-25
203901,Elfrid Payton,NOP,G,2024-25
1628978,Donte DiVincenzo,MIN,F,2024-25
1627936,Alex Caruso,OKC,F,2024-25
1642274,Yves Missi,NOP,C,2024-25
203944,Julius Randle,MIN,C,2024-25
1631117,Walker Kessler,UTA,C,2024-25
1629004,Svi Mykhailiuk,UTA,F,2024-25
203497,Rudy Gobert,MIN,C,2024-25
1629012,Collin Sexton,UTA,F,2024-25
1629638,Nickeil Alexander-Walker,MIN,F,2024-25
1630162,Anthony Edwards,MIN,F,2024-25
1630183,Jaden McDaniels,MIN,F,2024-25
1630531,Jaden Springer,UTA,F,2024-25
1630545,Terrence Shannon Jr.,MIN,F,2024-25
1630548,Johnny Juzang,UTA,F,2024-25
1630568,Luka Garza,MIN,F,2024-25
1630695,Micah Potter,UTA,F,2024-25
101108,Chris Paul,SAN,G,2024-25
1631131,Oscar Tshiebwe,UTA,F,2024-25
1641740,Jaylen Clark,MIN,F,2024-25
201144,Mike Conley,MIN,G,2024-25
1642265,Rob Dillingham,MIN,F,2024-25
1641989,Elijah Harkless,UTA,F,2024-25
1642268,Isaiah Collier,UTA,G,2024-25
1641729,Brice Sensabaugh,UTA,F,2024-25
1641718,Keyonte George,UTA,G,2024-25
1631169,Josh Minott,MIN,F,2024-25
1631159,Leonard Miller,MIN,F,2024-25
1642271,Kyle Filipowski,UTA,F,2024-25
1642259,Alex Sarr,WAS,F,2024-25
203937,Kyle Anderson,MIA,F,2024-25
1642267,Bub Carrington,WAS,G,2024-25
1642273,Kyshawn George,WAS,F,2024-25
1642276,Kel'el Ware,MIA,F,2024-25
1642352,Keshad Johnson,MIA,F,2024-25
1642358,AJ Johnson,WAS,F,2024-25
202692,Alec Burks,MIA,F,2024-25
203935,Marcus Smart,WAS,F,2024-25
1628380,Zach Collins,CHI,F,2024-25
203952,Andrew Wiggins,MIA,F,2024-25
1626162,Kelly Oubre Jr.,PHI,F,2024-25
1627824,Guerschon Yabusele,PHI,F,2024-25
1641796,Pelle Larsson,MIA,F,2024-25
1628975,Jevon Carter,CHI,F,2024-25
1628989,Kevin Huerter,CHI,F,2024-25
1629022,Lonnie Walker IV,PHI,F,2024-25
1629632,Coby White,CHI,G,2024-25
1629656,Quentin Grimes,PHI,F,2024-25
1641815,Isaiah Stevens,MIA,F,2024-25
1630558,Davion Mitchell,MIA,G,2024-25
1641774,Tristan Vukcevic,WAS,F,2024-25
1628389,Bam Adebayo,MIA,C,2024-25
1629659,Talen Horton-Tucker,CHI,F,2024-25
1642402,Enrique Freeman,IND,F,2024-25
1642484,RayJ Dennis,IND,F,2024-25
201949,James Johnson,IND,F,2024-25
202684,Tristan Thompson,CLE,F,2024-25
204456,T.J. McConnell,IND,G,2024-25
1626158,Richaun Holmes,WAS,F,2024-25
1626179,Terry Rozier,MIA,F,2024-25
1629312,Haywood Highsmith,MIA,F,2024-25
1641732,Colby Jones,WAS,F,2024-25
1629639,Tyler Herro,MIA,G,2024-25
1630264,Anthony Gill,WAS,F,2024-25
1630528,Josh Christopher,MIA,F,2024-25
1630550,JT Thor,WAS,F,2024-25
1630551,Justin Champagnie,WAS,F,2024-25
1642281,Jaylon Tyson,CLE,F,2024-25
1631170,Jaime Jaquez Jr.,MIA,F,2024-25
1641731,Bilal Coulibaly,WAS,F,2024-25
1629130,Duncan Robinson,MIA,F,2024-25
1631105,Jalen Duren,DET,C,2024-25
1630172,Patrick Williams,CHI,F,2024-25
1641752,Bobi Klintman,DET,F,2024-25
1631123,Jamaree Bouyea,MIL,F,2024-25
1631157,Ryan Rollins,MIL,F,2024-25
1631199,Ron Harper Jr.,DET,F,2024-25
1631204,Marcus Sasser,DET,F,2024-25
1631250,Pete Nance,MIL,F,2024-25
1631260,AJ Green,MIL,F,2024-25
1631323,Simone Fontecchio,DET,F,2024-25
1641748,Andre Jackson Jr.,MIL,F,2024-25
1641753,Chris Livingston,MIL,F,2024-25
1630595,Cade Cunningham,DET,F,2024-25
1641842,Ronald Holland II,DET,F,2024-25
1641890,Tyler Smith,MIL,F,2024-25
1642449,Tolu Smith,DET,F,2024-25
1642450,Daniss Jenkins,DET,F,2024-25
202699,Tobias Harris,DET,F,2024-25
203471,Dennis Schroder,DET,G,2024-25
203501,Tim Hardaway Jr.,DET,F,2024-25
1641854,Craig Porter Jr.,CLE,F,2024-25
1630649,Stanley Umude,MIL,F,2024-25
1630322,Lindy Waters III,DET,F,2024-25
1630188,Jalen Smith,CHI,F,2024-25
1641763,Julian Phillips,CHI,F,2024-25
1630215,Jared Butler,PHI,F,2024-25
1630542,Marcus Bagley,PHI,C,2024-25
1630600,Isaiah Mobley,PHI,G,2024-25
1630604,E.J. Liddell,CHI,F,2024-25
1631207,Dalen Terry,CHI,F,2024-25
1641720,Jalen Hood-Schifino,PHI,F,2024-25
1641737,Adem Bona,PHI,F,2024-25
1641741,Ricky Council IV,PHI,F,2024-25
1641801,Emanuel Miller,CHI,F,2024-25
1630194,Paul Reed,DET,F,2024-25
1641824,Matas Buzelis,CHI,F,2024-25
1642348,Justin Edwards,PHI,F,2024-25
1642443,Jahmir Young,CHI,F,2024-25
202696,Nikola Vucevic,CHI,C,2024-25
1626171,Bobby Portis,MIL,C,2024-25
1626192,Pat Connaughton,MIL,F,2024-25
1627736,Malik Beasley,DET,F,2024-25
1628398,Kyle Kuzma,MIL,F,2024-25
1642277,Johnny Furphy,IND,F,2024-25
1642275,Tidjane Salaun,CHA,F,2024-25
1641772,Nae'Qwan Tomlin,CLE,F,2024-25
1630214,Xavier Tillman,BOS,F,2024-25
203991,Clint Capela,ATL,C,2024-25
1628369,Jayson Tatum,BOS,C,2024-25
1628436,Luke Kornet,BOS,F,2024-25
1628470,Torrey Craig,BOS,F,2024-25
1629006,Josh Okogie,CHA,F,2024-25
1629610,DaQuan Jeffries,CHA,F,2024-25
1629674,Neemias Queta,BOS,F,2024-25
1630202,Payton Pritchard,BOS,F,2024-25
1630573,Sam Hauser,BOS,F,2024-25
203484,Kentavious Caldwell-Pope,ORL,F,2024-25
1631111,Wendell Moore Jr.,CHA,F,2024-25
1631120,JD Davison,BOS,F,2024-25
1631217,Moussa Diabate,CHA,F,2024-25
1641734,Emoni Bates,CLE,F,2024-25
1631301,Jaylen Sims,CHA,F,2024-25
1641775,Jordan Walsh,BOS,F,2024-25
1641809,Drew Peterson,BOS,F,2024-25
1641878,Damion Baugh,CHA,F,2024-25
203914,Gary Harris,ORL,F,2024-25
202709,Cory Joseph,ORL,F,2024-25
1642354,KJ Simpson,CHA,F,2024-25
1630811,Keaton Wallace,ATL,F,2024-25
1628371,Jonathan Isaac,ORL,F,2024-25
1628976,Wendell Carter Jr.,ORL,C,2024-25
1629048,ga Bitadze,ORL,F,2024-25
1629611,Terance Mann,ATL,F,2024-25
1629726,Garrison Mathews,ATL,F,2024-25
1630175,Cole Anthony,ORL,F,2024-25
1630249,Vit Krejci,ATL,F,2024-25
1630552,Jalen Johnson,ATL,C,2024-25
1631210,Jacob Toppin,ATL,F,2024-25
1642258,Zaccharie Risacher,ATL,F,2024-25
1631216,Caleb Houstan,ORL,F,2024-25
1631230,Dominick Barlow,ATL,F,2024-25
1631243,Mouhamed Gueye,ATL,F,2024-25
1631342,Daeqwon Plowden,ATL,F,2024-25
1641710,Anthony Black,ORL,F,2024-25
1641723,Kobe Bufkin,ATL,F,2024-25
1641724,Jett Howard,ORL,F,2024-25
1641783,Tristan da Silva,ORL,F,2024-25
1641936,Miles Norris,BOS,F,2024-25
1631248,Baylor Scheierman,BOS,F,2024-25
201950,Jrue Holiday,BOS,F,2024-25
1629614,Andrew Nembhard,IND,G,2024-25
1641817,Anton Watson,NYK,F,2024-25
1642278,Tyler Kolek,NYK,F,2024-25
1642359,Pacome Dadiet,NYK,F,2024-25
200782,P.J. Tucker,NYK,F,2024-25
201959,Taj Gibson,CHA,F,2024-25
1628386,Jarrett Allen,CLE,C,2024-25
1628396,Tony Bradley,IND,F,2024-25
1628418,Thomas Bryant,IND,F,2024-25
1629643,Chuma Okeke,CLE,F,2024-25
1641755,Kevin McCullar Jr.,NYK,F,2024-25
1629731,Dean Wade,CLE,F,2024-25
1629750,Javonte Green,CLE,F,2024-25
1630167,Obi Toppin,IND,F,2024-25
1630171,Isaac Okoro,CLE,F,2024-25
1630174,Aaron Nesmith,IND,F,2024-25
1631245,Quenton Jackson,IND,F,2024-25
1631247,Luke Travers,CLE,F,2024-25
1641716,Jarace Walker,IND,F,2024-25
1641787,Tosan Evbuomwan,BKN,F,2024-25
1626167,Myles Turner,IND,F,2024-25
1641736,Reece Beekman,BKN,F,2024-25
1630533,Ziaire Williams,BKN,F,2024-25
203552,Seth Curry,CHA,F,2024-25
203994,Jusuf Nurkic,CHA,F,2024-25
1641727,Dariq Whitehead,BKN,F,2024-25
1626166,Cameron Payne,NYK,F,2024-25
1628969,Mikal Bridges,NYK,F,2024-25
1629013,Landry Shamet,NYK,F,2024-25
1629651,Nic Claxton,BKN,C,2024-25
1630173,Precious Achiuwa,NYK,F,2024-25
1626153,Delon Wright,NYK,F,2024-25
1630540,Miles McBride,NYK,F,2024-25
1630570,Trendon Watford,BKN,F,2024-25
1630592,Jalen Wilson,BKN,F,2024-25
1630623,Tyson Etienne,BKN,F,2024-25
1630699,MarJon Beauchamp,NYK,F,2024-25
1631166,Drew Timme,BKN,C,2024-25
1631213,Tyrese Martin,BKN,F,2024-25
1641721,Maxwell Lewis,BKN,F,2024-25
1630553,Keon Johnson,BKN,F,2024-25
2544,LeBron James,LAL,C,2024-25
1631095,Jabari Smith Jr.,HOU,F,2024-25
1629098,Jack McVeigh,HOU,F,2024-25
1630559,Austin Reaves,LAL,G,2024-25
1629060,Rui Hachimura,LAL,F,2024-25
1627827,Dorian Finney-Smith,LAL,F,2024-25
1630256,Jae'Sean Tate,HOU,F,2024-25
1626164,Devin Booker,PHX,G,2024-25
203078,Bradley Beal,PHX,F,2024-25
1630231,Kenyon Martin Jr.,UTA,F,2024-25
1630217,Desmond Bane,MEM,F,2024-25
1628991,Jaren Jackson Jr.,MEM,F,2024-25
1629630,Ja Morant,MEM,G,2024-25
1628379,Luke Kennard,MEM,F,2024-25
1630538,Bones Hyland,MIN,F,2024-25
1641730,Noah Clowney,BKN,F,2024-25
1642266,Ja'Kobe Walter,TOR,F,2024-25
203076,Anthony Davis,DAL,C,2024-25
202691,Klay Thompson,DAL,F,2024-25
1630581,Josh Giddey,CHI,C,2024-25
1629636,Darius Garland,CLE,G,2024-25
1629622,Max Strus,CLE,F,2024-25
1629011,Mitchell Robinson,NYK,F,2024-25
1628973,Jalen Brunson,NYK,G,2024-25
1628404,Josh Hart,NYK,C,2024-25
1630596,Evan Mobley,CLE,C,2024-25
1628384,OG Anunoby,NYK,F,2024-25
204001,Kristaps Porzingis,BOS,F,2024-25
1628401,Derrick White,BOS,G,2024-25
1631109,Mark Williams,CHA,C,2024-25
201143,Al Horford,BOS,F,2024-25
1641733,Nick Smith Jr.,CHA,F,2024-25
1627777,Georges Niang,ATL,F,2024-25
1627747,Caris LeVert,ATL,F,2024-25
1629027,Trae Young,ATL,G,2024-25
1631097,Bennedict Mathurin,IND,F,2024-25
1642024,Alex Reese,PHI,F,2024-25
1630700,Dyson Daniels,ATL,F,2024-25
1630288,Jeff Dowtin Jr.,PHI,F,2024-25
1630168,Onyeka Okongwu,ATL,C,2024-25
1630243,Trevelin Queen,ORL,F,2024-25
1641709,Ausar Thompson,DET,F,2024-25
1629645,Kevin Porter Jr.,MIL,F,2024-25
1629018,Gary Trent Jr.,MIL,F,2024-25
1627752,Taurean Prince,MIL,F,2024-25
1627783,Pascal Siakam,IND,F,2024-25
1630169,Tyrese Haliburton,IND,G,2024-25
201572,Brook Lopez,MIL,F,2024-25
203507,Giannis Antetokounmpo,MIL,C,2024-25
1629660,Ty Jerome,CLE,F,2024-25
1629631,De'Andre Hunter,CLE,F,2024-25
1630241,Sam Merrill,CLE,F,2024-25
1626157,Karl-Anthony Towns,NYK,C,2024-25
1630191,Isaiah Stewart,DET,F,2024-25
201587,Nicolas Batum,LAC,F,2024-25
1631114,Jalen Williams,OKC,F,2024-25
1631096,Chet Holmgren,OKC,C,2024-25
1641790,PJ Hall,DEN,F,2024-25
1630170,Devin Vassell,SAN,F,2024-25
1629652,Luguentz Dort,OKC,F,2024-25
1642050,Jackson Rowe,GSW,F,2024-25
1642379,Taran Armstrong,GSW,F,2024-25
1629684,Grant Williams,CHA,F,2024-25
1631115,Orlando Robinson,TOR,F,2024-25
1631306,Cole Swider,TOR,F,2024-25
1630178,Tyrese Maxey,PHI,G,2024-25
1641798,Jaylen Martin,WAS,F,2024-25
203083,Andre Drummond,PHI,F,2024-25
1631094,Paolo Banchero,ORL,C,2024-25
1630532,Franz Wagner,ORL,F,2024-25
1627759,Jaylen Brown,BOS,F,2024-25
203995,Vasilije Micic,PHX,F,2024-25
1630208,Nick Richards,PHX,C,2024-25
1628983,Shai Gilgeous-Alexander,OKC,G,2024-25
1628392,Isaiah Hartenstein,OKC,C,2024-25
203482,Kelly Olynyk,NOP,F,2024-25
1627763,Malcolm Brogdon,WAS,F,2024-25
1629673,Jordan Poole,WAS,G,2024-25
1642377,Jaylen Wells,MEM,F,2024-25
1628970,Miles Bridges,CHA,C,2024-25
1628366,Lonzo Ball,CHI,F,2024-25
200768,Kyle Lowry,PHI,F,2024-25
1628370,Malik Monk,SAC,G,2024-25
1628378,Donovan Mitchell,CLE,G,2024-25
201988,Patty Mills,LAC,F,2024-25
1642461,Spencer Jones,DEN,F,2024-25
1629028,Deandre Ayton,POR,F,2024-25
1627751,Jakob Poeltl,TOR,C,2024-25
1641767,Ben Sheppard,IND,F,2024-25
1626156,D'Angelo Russell,BKN,G,2024-25
1630762,Phillip Wheeler,PHI,F,2024-25
203903,Jordan Clarkson,UTA,F,2024-25
1628381,John Collins,UTA,C,2024-25
1630182,Josh Green,CHA,F,2024-25
1642262,Cody Williams,UTA,F,2024-25
1642384,Isaiah Crawford,SAC,F,2024-25
1630222,Mason Jones,SAC,F,2024-25
201142,Kevin Durant,PHX,F,2024-25
1641722,Jordan Hawkins,NOP,F,2024-25
1631110,Jeremy Sochan,SAN,F,2024-25
1642399,Jesse Edwards,MIN,F,2024-25
1629661,Cameron Johnson,BKN,F,2024-25
203468,CJ McCollum,NOP,F,2024-25
1630678,Terry Taylor,SAC,F,2024-25
1631107,Nikola Jovic,MIA,F,2024-25
201567,Kevin Love,MIA,F,2024-25
203114,Khris Middleton,WAS,F,2024-25
1630560,Cam Thomas,BKN,F,2024-25
1630549,Day'Ron Sharpe,BKN,F,2024-25
1629629,Cam Reddish,LAL,F,2024-25
1631222,Jake LaRavia,SAC,F,2024-25
1642260,Nikola Topic,OKC,F,2024-25
1629057,Robert Williams III,POR,F,2024-25
1631121,Bryce McGowens,POR,F,2024-25
1641707,Taylor Hendricks,UTA,F,2024-25
1642389,Zyon Pullin,MEM,F,2024-25
1628374,Lauri Markkanen,UTA,F,2024-25
1629634,Brandon Clarke,MEM,F,2024-25
1626204,Larry Nance Jr.,ATL,F,2024-25
1630574,Ariel Hukporti,NYK,F,2024-25
1630556,Kessler Edwards,DAL,F,2024-25
202681,Kyrie Irving,DAL,G,2024-25
1641765,Olivier-Maxence Prosper,DAL,F,2024-25
1630696,Dru Smith,MIA,F,2024-25
1628368,De'Aaron Fox,SAN,G,2024-25
1631093,Jaden Ivey,DET,F,2024-25
1642434,Riley Minix,SAN,F,2024-25
1641705,Victor Wembanyama,SAN,C,2024-25
1630644,Mac McClung,ORL,F,2024-25
1630591,Jalen Suggs,ORL,F,2024-25
1630544,Tre Mann,CHA,F,2024-25
1630163,LaMelo Ball,CHA,F,2024-25
1630679,Ethan Thompson,ORL,F,2024-25
1629021,Moritz Wagner,ORL,F,2024-25
1641706,Brandon Miller,CHA,F,2024-25
1629052,Oshae Brissett,PHI,F,2024-25
1630579,Jericho Sims,MIL,F,2024-25
1630200,Tre Jones,CHI,G,2024-25
1629627,Zion Williamson,NOP,F,2024-25
1628964,Mo Bamba,NOP,F,2024-25
203081,Damian Lillard,MIL,G,2024-25
1630585,Marcus Garrett,CHA,F,2024-25
1641747,DaRon Holmes II,DEN,F,2024-25
1642279,Ulrich Chomche,TOR,F,2024-25
1641711,Gradey Dick,TOR,F,2024-25
1627742,Brandon Ingram,TOR,F,2024-25
1630245,Ayo Dosunmu,CHI,G,2024-25
1627749,Dejounte Murray,NOP,F,2024-25
1641803,Tristen Newton,MIN,F,2024-25
1630527,Brandon Boston Jr.,NOP,F,2024-25
1630529,Herbert Jones,NOP,F,2024-25
1630530,Trey Murphy III,NOP,F,2024-25
1630543,Isaiah Jackson,IND,F,2024-25
1642272,Jared McCain,PHI,F,2024-25
201569,Eric Gordon,PHI,F,2024-25
202331,Paul George,PHI,F,2024-25
203954,Joel Embiid,PHI,F,2024-25
1630557,Corey Kispert,WAS,F,2024-25
1627746,Skal Labissiere,SAC,F,2024-25
1630201,Malachi Flynn,CHA,F,2024-25
1630284,Kevon Harris,ATL,F,2024-25
1629650,Moses Brown,DAL,F,2024-25
1630165,Killian Hayes,BKN,G,2024-25
1629667,Jalen McDaniels,WAS,F,2024-25
1630346,Matt Ryan,NYK,F,2024-25
1641879,Yuri Collins,GSW,F,2024-25
1641857,Liam Robbins,MIL,F,2024-25
1631098,Johnny Davis,MEM,F,2024-25
1641907,Erik Stevenson,WAS,F,2024-25
1626143,Jahlil Okafor,IND,F,2024-25
1630227,Daishen Nix,SAC,F,2024-25
1629669,Jaylen Nowell,WAS,F,2024-25
1631209,Isaiah Wong,CHA,F,2024-25
1626174,Christian Wood,LAL,F,2024-25
1642422,Armel Traore,LAL,F,2024-25
202704,Reggie Jackson,PHI,F,2024-25
1626196,Josh Richardson,MIA,F,2024-25
1628464,Daniel Theis,NOP,F,2024-25
1630537,Chris Duarte,CHI,F,2024-25
1631386,Taze Moore,POR,F,2024-25
1641789,Jazian Gortman,DAL,F,2024-25
1628467,Maxi Kleber,DAL,F,2024-25
1642439,Quincy Olivari,LAL,F,2024-25
1630647,Eugene Omoruyi,TOR,F,2024-25
1628981,Bruno Fernando,TOR,F,2024-25
1641766,Adama Sanogo,CHI,F,2024-25
1628408,PJ Dozier,MIN,F,2024-25
1642486,Boo Buie III,NYK,F,2024-25
1631214,Alondes Williams,DET,F,2024-25
1642385,Cui Yongxi,BKN,F,2024-25
1630618,D.J. Carton,TOR,F,2024-25
1642502,Malevy Leons,OKC,F,2024-25
1629001,De'Anthony Melton,GSW,F,2024-25
1630554,Jason Preston,UTA,F,2024-25
1630164,James Wiseman,IND,F,2024-25
1629647,Darius Bazley,UTA,F,2023-24
1630209,Omer Yurtseven,UTA,F,2023-24
1630184,Kira Lewis Jr.,UTA,F,2023-24
1629677,Luka Samanic,UTA,F,2023-24
1629659,Talen Horton-Tucker,UTA,F,2023-24
101108,Chris Paul,GSW,G,2023-24
1629010,Jerome Robinson,GSW,F,2023-24
1626172,Kevon Looney,GSW,F,2023-24
203095,Evan Fournier,DET,F,2023-24
201959,Taj Gibson,DET,F,2023-24
1630541,Moses Moody,GSW,F,2023-24
1630228,Jonathan Kuminga,GSW,F,2023-24
1631218,Trayce Jackson-Davis,GSW,F,2023-24
1630548,Johnny Juzang,UTA,F,2023-24
1630554,Jason Preston,UTA,F,2023-24
1630586,Usman Garuba,GSW,F,2023-24
1630611,Gui Santos,GSW,F,2023-24
1630695,Micah Potter,UTA,F,2023-24
1631205,Buddy Boeheim,DET,F,2023-24
1631254,Kenneth Lofton Jr.,UTA,F,2023-24
1631311,Lester Quinones,GSW,F,2023-24
1641707,Taylor Hendricks,UTA,F,2023-24
1641718,Keyonte George,UTA,G,2023-24
1641729,Brice Sensabaugh,UTA,F,2023-24
1631321,Sidy Cissoko,SAN,F,2023-24
1631103,Malaki Branham,SAN,F,2023-24
1631204,Marcus Sasser,DET,F,2023-24
1631197,Jared Rhoden,DET,F,2023-24
203488,Mike Muscala,OKC,F,2023-24
203501,Tim Hardaway Jr.,DAL,F,2023-24
203939,Dwight Powell,DAL,F,2023-24
203957,Dante Exum,DAL,F,2023-24
1628380,Zach Collins,SAN,F,2023-24
1628972,Troy Brown Jr.,DET,F,2023-24
1628984,Devonte' Graham,SAN,F,2023-24
1629002,Chimezie Metu,DET,F,2023-24
1629669,Jaylen Nowell,DET,F,2023-24
1630164,James Wiseman,DET,F,2023-24
1630200,Tre Jones,SAN,G,2023-24
1630201,Malachi Flynn,DET,F,2023-24
1630561,David Duke Jr.,SAN,F,2023-24
1630564,RaiQuan Gray,SAN,F,2023-24
1630572,Sandro Mamukelashvili,SAN,F,2023-24
1630577,Julian Champagnie,SAN,F,2023-24
1630595,Cade Cunningham,DET,G,2023-24
