SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,SEASON
22025,1630639,0022500736,"Feb 05, 2026",TOR vs. CHI,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,A.J. Lawson,2025-26
22025,1630639,0022500626,"Jan 21, 2026",TOR @ SAC,W,3,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,1,0,-4,1,A.J. Lawson,2025-26
22025,1630639,0022500618,"Jan 20, 2026",TOR @ GSW,W,11,2,3,0.667,0,1,0.0,2,2,1.0,0,1,1,0,0,0,0,0,6,3,1,A.J. Lawson,2025-26
22025,1630639,0022500607,"Jan 18, 2026",TOR @ LAL,L,6,1,3,0.333,1,2,0.5,2,2,1.0,0,1,1,0,0,0,0,1,5,-2,1,A.J. Lawson,2025-26
22025,1630639,0022500590,"Jan 16, 2026",TOR vs. LAC,L,13,0,2,0.0,0,1,0.0,0,0,0.0,2,1,3,2,1,0,2,2,0,-2,1,A.J. Lawson,2025-26
22025,1630639,0022500571,"Jan 14, 2026",TOR @ IND,W,17,2,5,0.4,1,3,0.333,0,0,0.0,1,5,6,0,0,1,0,2,5,-18,1,A.J. Lawson,2025-26
22025,1630639,0022500560,"Jan 12, 2026",TOR vs. PHI,L,17,5,9,0.556,3,6,0.5,1,1,1.0,0,1,1,1,0,0,0,2,14,1,1,A.J. Lawson,2025-26
22025,1630639,0022500550,"Jan 11, 2026",TOR vs. PHI,W,10,1,4,0.25,0,2,0.0,0,0,0.0,1,1,2,0,2,0,1,2,2,4,1,A.J. Lawson,2025-26
22025,1630639,0022500532,"Jan 09, 2026",TOR @ BOS,L,6,1,4,0.25,1,3,0.333,0,0,0.0,1,0,1,0,0,0,0,0,3,2,1,A.J. Lawson,2025-26
22025,1630639,0022500425,"Dec 26, 2025",TOR @ WAS,L,7,0,1,0.0,0,0,0.0,2,2,1.0,0,1,1,0,1,0,0,0,2,-7,1,A.J. Lawson,2025-26
22025,1630639,0022501202,"Dec 09, 2025",TOR vs. NYK,L,3,0,2,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,2,0,0,2,-2,1,A.J. Lawson,2025-26
22025,1630639,0022500358,"Dec 07, 2025",TOR vs. BOS,L,13,4,8,0.5,2,3,0.667,0,0,0.0,1,4,5,0,0,0,0,5,10,-5,1,A.J. Lawson,2025-26
22024,1630639,0022401197,"Apr 13, 2025",TOR @ SAS,L,21,3,7,0.429,1,4,0.25,7,7,1.0,0,0,0,0,0,0,1,1,14,-5,1,A.J. Lawson,2024-25
22024,1630639,0022401178,"Apr 11, 2025",TOR @ DAL,L,32,3,10,0.3,1,4,0.25,5,6,0.833,2,8,10,2,1,0,0,3,12,-10,1,A.J. Lawson,2024-25
22024,1630639,0022401158,"Apr 09, 2025",TOR vs. CHA,W,28,5,9,0.556,2,5,0.4,2,4,0.5,2,4,6,7,1,0,0,1,14,18,1,A.J. Lawson,2024-25
22024,1630639,0022401134,"Apr 06, 2025",TOR @ BKN,W,22,5,9,0.556,1,3,0.333,2,3,0.667,0,1,1,0,2,0,2,2,13,-6,1,A.J. Lawson,2024-25
22024,1630639,0022401121,"Apr 04, 2025",TOR vs. DET,L,23,2,7,0.286,1,4,0.25,4,6,0.667,1,2,3,1,1,2,1,2,9,-2,1,A.J. Lawson,2024-25
22024,1630639,0022401116,"Apr 03, 2025",TOR vs. POR,L,18,6,8,0.75,1,2,0.5,0,1,0.0,1,2,3,4,2,0,3,4,13,5,1,A.J. Lawson,2024-25
22024,1630639,0022401099,"Apr 01, 2025",TOR @ CHI,L,13,5,6,0.833,2,3,0.667,1,2,0.5,1,5,6,1,0,0,0,2,13,-4,1,A.J. Lawson,2024-25
22024,1630639,0022401087,"Mar 30, 2025",TOR @ PHI,W,5,0,2,0.0,0,2,0.0,0,0,0.0,1,2,3,0,0,0,0,0,0,-1,1,A.J. Lawson,2024-25
22024,1630639,0022401069,"Mar 28, 2025",TOR vs. CHA,W,9,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,0,0,2,0,0,2,-7,1,A.J. Lawson,2024-25
22024,1630639,0022401054,"Mar 26, 2025",TOR @ BKN,W,16,1,6,0.167,0,4,0.0,0,0,0.0,0,3,3,0,0,0,0,1,2,1,1,A.J. Lawson,2024-25
22024,1630639,0022401039,"Mar 24, 2025",TOR @ WAS,W,23,3,7,0.429,1,3,0.333,1,2,0.5,0,2,2,2,2,0,0,1,8,6,1,A.J. Lawson,2024-25
22024,1630639,0022401005,"Mar 20, 2025",TOR @ GSW,L,10,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,0,1,A.J. Lawson,2024-25
22024,1630639,0022400991,"Mar 17, 2025",TOR @ PHX,L,25,4,9,0.444,2,5,0.4,2,2,1.0,0,3,3,0,1,0,1,2,12,-32,1,A.J. Lawson,2024-25
22024,1630639,0022400980,"Mar 16, 2025",TOR @ POR,L,33,4,14,0.286,1,6,0.167,0,0,0.0,2,6,8,6,0,0,1,3,9,-10,1,A.J. Lawson,2024-25
22024,1630639,0022400966,"Mar 14, 2025",TOR @ UTA,W,24,6,10,0.6,2,5,0.4,4,6,0.667,1,4,5,0,0,0,1,2,18,10,1,A.J. Lawson,2024-25
22024,1630639,0022400947,"Mar 12, 2025",TOR vs. PHI,W,36,10,20,0.5,4,9,0.444,4,6,0.667,1,5,6,4,0,0,3,4,28,1,1,A.J. Lawson,2024-25
22024,1630639,0022400932,"Mar 10, 2025",TOR vs. WAS,W,33,9,21,0.429,7,14,0.5,7,11,0.636,3,9,12,0,1,0,1,4,32,15,1,A.J. Lawson,2024-25
22024,1630639,0022400915,"Mar 08, 2025",TOR vs. WAS,L,32,2,11,0.182,1,7,0.143,2,2,1.0,2,1,3,2,1,0,0,3,7,-8,1,A.J. Lawson,2024-25
22024,1630639,0022400905,"Mar 07, 2025",TOR vs. UTA,W,27,2,13,0.154,1,9,0.111,1,2,0.5,2,1,3,1,1,0,0,3,6,14,1,A.J. Lawson,2024-25
22024,1630639,0022400883,"Mar 04, 2025",TOR @ ORL,W,26,5,6,0.833,3,4,0.75,0,0,0.0,0,2,2,1,0,2,0,3,13,-8,1,A.J. Lawson,2024-25
22024,1630639,0022400870,"Mar 02, 2025",TOR @ ORL,W,14,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,16,1,A.J. Lawson,2024-25
22024,1630639,0022400816,"Feb 23, 2025",TOR vs. PHX,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1,A.J. Lawson,2024-25
22024,1630639,0022400608,"Jan 21, 2025",TOR vs. ORL,W,1,1,1,1.0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,2,-3,1,A.J. Lawson,2024-25
22024,1630639,0022400449,"Dec 31, 2024",TOR @ BOS,L,4,0,3,0.0,0,3,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-8,1,A.J. Lawson,2024-25
22024,1630639,0022400414,"Dec 26, 2024",TOR @ MEM,L,5,2,3,0.667,1,1,1.0,1,2,0.5,0,2,2,0,0,0,0,0,6,-4,1,A.J. Lawson,2024-25
22024,1630639,0022400397,"Dec 23, 2024",TOR @ NYK,L,4,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,5,1,A.J. Lawson,2024-25
22023,1630639,0022301196,"Apr 14, 2024",DAL @ OKC,L,24,5,13,0.385,0,5,0.0,2,2,1.0,1,4,5,2,0,0,1,1,12,-18,1,A.J. Lawson,2023-24
22023,1630639,0022301181,"Apr 12, 2024",DAL vs. DET,L,22,1,6,0.167,0,2,0.0,0,0,0.0,1,5,6,2,0,0,2,0,2,-4,1,A.J. Lawson,2023-24
22023,1630639,0022301161,"Apr 10, 2024",DAL @ MIA,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,4,1,A.J. Lawson,2023-24
22023,1630639,0022301144,"Apr 09, 2024",DAL @ CHA,W,4,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2,2,1,A.J. Lawson,2023-24
22023,1630639,0022301097,"Apr 05, 2024",DAL vs. GSW,W,5,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-1,1,A.J. Lawson,2023-24
22023,1630639,0022301124,"Apr 04, 2024",DAL vs. ATL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2,1,A.J. Lawson,2023-24
22023,1630639,0022301083,"Mar 31, 2024",DAL @ HOU,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,1,A.J. Lawson,2023-24
22023,1630639,0022301047,"Mar 26, 2024",DAL @ SAC,W,5,3,3,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,6,7,1,A.J. Lawson,2023-24
22023,1630639,0022301041,"Mar 25, 2024",DAL @ UTA,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,A.J. Lawson,2023-24
22023,1630639,0022301008,"Mar 21, 2024",DAL vs. UTA,W,1,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,1,A.J. Lawson,2023-24
22023,1630639,0022300952,"Mar 13, 2024",DAL vs. GSW,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1,A.J. Lawson,2023-24
22023,1630639,0022300935,"Mar 11, 2024",DAL @ CHI,W,6,1,5,0.2,0,2,0.0,1,2,0.5,0,1,1,1,1,0,0,1,3,2,1,A.J. Lawson,2023-24
22023,1630639,0022300919,"Mar 09, 2024",DAL @ DET,W,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-2,1,A.J. Lawson,2023-24
22023,1630639,0022300892,"Mar 05, 2024",DAL vs. IND,L,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,1,A.J. Lawson,2023-24
22023,1630639,0022300844,"Feb 28, 2024",DAL @ TOR,W,1,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,-1,1,A.J. Lawson,2023-24
22023,1630639,0022300785,"Feb 14, 2024",DAL vs. SAS,W,5,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-2,1,A.J. Lawson,2023-24
22023,1630639,0022300768,"Feb 12, 2024",DAL vs. WAS,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,A.J. Lawson,2023-24
22023,1630639,0022300748,"Feb 10, 2024",DAL vs. OKC,W,6,2,4,0.5,1,2,0.5,0,0,0.0,1,1,2,0,0,0,0,2,5,0,1,A.J. Lawson,2023-24
22023,1630639,0022300736,"Feb 08, 2024",DAL @ NYK,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,A.J. Lawson,2023-24
22023,1630639,0022300715,"Feb 05, 2024",DAL @ PHI,W,5,3,3,1.0,0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,6,0,1,A.J. Lawson,2023-24
22023,1630639,0022300680,"Jan 31, 2024",DAL @ MIN,L,15,1,5,0.2,0,2,0.0,1,2,0.5,1,1,2,1,0,1,0,2,3,-5,1,A.J. Lawson,2023-24
22023,1630639,0022300651,"Jan 27, 2024",DAL vs. SAC,L,4,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,1,2,-9,1,A.J. Lawson,2023-24
22023,1630639,0022300625,"Jan 24, 2024",DAL vs. PHX,L,5,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,0,3,0,1,A.J. Lawson,2023-24
22023,1630639,0022300577,"Jan 17, 2024",DAL @ LAL,L,5,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,6,1,A.J. Lawson,2023-24
22023,1630639,0022300556,"Jan 15, 2024",DAL vs. NOP,W,14,1,3,0.333,1,2,0.5,0,0,0.0,1,0,1,0,0,1,0,1,3,-1,1,A.J. Lawson,2023-24
22023,1630639,0022300547,"Jan 13, 2024",DAL vs. NOP,L,6,1,3,0.333,0,1,0.0,1,1,1.0,0,1,1,1,0,0,1,0,3,4,1,A.J. Lawson,2023-24
22023,1630639,0022300515,"Jan 09, 2024",DAL vs. MEM,L,5,1,3,0.333,1,2,0.5,0,0,0.0,1,1,2,0,0,0,0,1,3,-3,1,A.J. Lawson,2023-24
22023,1630639,0022300487,"Jan 05, 2024",DAL vs. POR,W,25,4,8,0.5,1,4,0.25,5,6,0.833,1,4,5,2,2,0,2,5,14,21,1,A.J. Lawson,2023-24
22023,1630639,0022300472,"Jan 03, 2024",DAL vs. POR,W,8,1,4,0.25,1,1,1.0,0,0,0.0,0,0,0,0,1,0,0,1,3,-3,1,A.J. Lawson,2023-24
22023,1630639,0022300405,"Dec 25, 2023",DAL @ PHX,W,5,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-1,1,A.J. Lawson,2023-24
22023,1630639,0022300398,"Dec 23, 2023",DAL vs. SAS,W,31,7,10,0.7,3,4,0.75,0,0,0.0,3,4,7,3,2,0,1,2,17,16,1,A.J. Lawson,2023-24
22023,1630639,0022300385,"Dec 22, 2023",DAL @ HOU,L,23,3,4,0.75,0,1,0.0,2,2,1.0,0,2,2,1,4,0,3,0,8,2,1,A.J. Lawson,2023-24
22023,1630639,0022300372,"Dec 20, 2023",DAL vs. LAC,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,A.J. Lawson,2023-24
22023,1630639,0022300356,"Dec 18, 2023",DAL @ DEN,L,15,2,4,0.5,1,2,0.5,1,2,0.5,1,1,2,0,0,0,1,2,6,-9,1,A.J. Lawson,2023-24
22023,1630639,0022300341,"Dec 16, 2023",DAL @ POR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,A.J. Lawson,2023-24
22023,1630639,0022300321,"Dec 14, 2023",DAL vs. MIN,L,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,1,A.J. Lawson,2023-24
22023,1630639,0022300306,"Dec 12, 2023",DAL vs. LAL,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1,A.J. Lawson,2023-24
22023,1630639,0022300299,"Dec 11, 2023",DAL @ MEM,W,14,2,7,0.286,0,4,0.0,0,0,0.0,1,0,1,1,0,0,1,0,4,1,1,A.J. Lawson,2023-24
22023,1630639,0022301226,"Dec 08, 2023",DAL @ POR,W,7,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-4,1,A.J. Lawson,2023-24
22023,1630639,0022301213,"Dec 06, 2023",DAL vs. UTA,W,7,2,2,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,4,7,1,A.J. Lawson,2023-24
22023,1630639,0022300287,"Dec 02, 2023",DAL vs. OKC,L,19,4,10,0.4,3,7,0.429,1,2,0.5,0,0,0,2,0,1,0,1,12,9,1,A.J. Lawson,2023-24
22023,1630639,0022300277,"Dec 01, 2023",DAL vs. MEM,L,4,0,1,0.0,0,1,0.0,1,2,0.5,0,1,1,0,0,0,0,0,1,4,1,A.J. Lawson,2023-24
22025,1631260,0022500729,"Feb 04, 2026",MIL vs. NOP,W,36,7,13,0.538,6,12,0.5,0,0,0.0,1,2,3,2,0,0,1,2,20,-2,1,AJ Green,2025-26
22025,1631260,0022500722,"Feb 03, 2026",MIL vs. CHI,W,30,6,11,0.545,5,9,0.556,0,0,0.0,1,3,4,2,1,1,0,4,17,3,1,AJ Green,2025-26
22025,1631260,0022500702,"Feb 01, 2026",MIL @ BOS,L,29,1,5,0.2,1,5,0.2,0,0,0.0,0,2,2,1,0,0,0,1,3,-27,1,AJ Green,2025-26
22025,1631260,0022500681,"Jan 29, 2026",MIL @ WAS,L,37,1,6,0.167,0,4,0.0,0,1,0.0,0,2,2,3,0,1,1,3,2,-10,1,AJ Green,2025-26
22025,1631260,0022500666,"Jan 27, 2026",MIL @ PHI,L,29,3,6,0.5,2,4,0.5,0,0,0.0,0,2,2,3,0,0,0,0,8,-1,1,AJ Green,2025-26
22025,1631260,0022500625,"Jan 21, 2026",MIL vs. OKC,L,32,5,10,0.5,4,9,0.444,1,1,1.0,0,3,3,1,0,0,2,2,15,-14,1,AJ Green,2025-26
22025,1631260,0022500014,"Jan 19, 2026",MIL @ ATL,W,42,6,12,0.5,6,12,0.5,0,0,0.0,0,3,3,1,0,0,2,2,18,14,1,AJ Green,2025-26
22025,1631260,0022500582,"Jan 15, 2026",MIL @ SAS,L,15,2,4,0.5,2,3,0.667,0,0,0.0,0,0,0,1,0,0,0,4,6,-25,1,AJ Green,2025-26
22025,1631260,0022500566,"Jan 13, 2026",MIL vs. MIN,L,26,3,9,0.333,3,9,0.333,0,0,0.0,0,0,0,2,0,0,0,1,9,-8,1,AJ Green,2025-26
22025,1631260,0022500554,"Jan 11, 2026",MIL @ DEN,L,37,5,8,0.625,4,7,0.571,0,0,0.0,0,5,5,4,0,0,1,4,14,11,1,AJ Green,2025-26
22025,1631260,0022500541,"Jan 09, 2026",MIL @ LAL,W,35,4,7,0.571,3,6,0.5,0,0,0.0,0,2,2,2,2,0,1,0,11,10,1,AJ Green,2025-26
22025,1631260,0022500526,"Jan 07, 2026",MIL @ GSW,L,30,4,8,0.5,3,6,0.5,0,0,0.0,0,2,2,2,0,0,2,1,11,1,1,AJ Green,2025-26
22025,1631260,0022500500,"Jan 04, 2026",MIL @ SAC,W,32,0,6,0.0,0,6,0.0,1,1,1.0,2,3,5,1,1,0,1,3,1,25,1,AJ Green,2025-26
22025,1631260,0022500481,"Jan 02, 2026",MIL vs. CHA,W,41,4,13,0.308,3,10,0.3,1,2,0.5,0,0,0,3,1,0,1,4,12,4,1,AJ Green,2025-26
22025,1631260,0022500469,"Dec 31, 2025",MIL vs. WAS,L,34,3,8,0.375,3,8,0.375,0,0,0.0,0,2,2,2,0,0,0,0,9,12,1,AJ Green,2025-26
22025,1631260,0022500447,"Dec 29, 2025",MIL @ CHA,W,27,2,6,0.333,1,5,0.2,0,0,0.0,0,3,3,2,1,0,0,1,5,16,1,AJ Green,2025-26
22025,1631260,0022500437,"Dec 27, 2025",MIL @ CHI,W,28,2,9,0.222,2,8,0.25,0,0,0.0,0,2,2,1,2,0,0,1,6,14,1,AJ Green,2025-26
22025,1631260,0022500428,"Dec 26, 2025",MIL @ MEM,L,35,7,13,0.538,6,11,0.545,0,0,0.0,2,0,2,1,2,0,1,3,20,-23,1,AJ Green,2025-26
22025,1631260,0022500413,"Dec 23, 2025",MIL @ IND,W,26,1,6,0.167,1,6,0.167,1,1,1.0,1,1,2,3,1,0,2,5,4,2,1,AJ Green,2025-26
22025,1631260,0022500400,"Dec 21, 2025",MIL @ MIN,L,23,1,8,0.125,1,8,0.125,1,1,1.0,1,2,3,2,0,0,2,1,4,-9,1,AJ Green,2025-26
22025,1631260,0022500374,"Dec 18, 2025",MIL vs. TOR,L,24,2,5,0.4,1,2,0.5,0,0,0.0,0,2,2,1,1,0,1,2,5,-3,1,AJ Green,2025-26
22025,1631260,0022500348,"Dec 05, 2025",MIL vs. PHI,L,15,0,4,0.0,0,4,0.0,0,0,0.0,0,0,0,2,0,0,1,1,0,-17,1,AJ Green,2025-26
22025,1631260,0022500331,"Dec 03, 2025",MIL vs. DET,W,40,6,12,0.5,5,11,0.455,2,2,1.0,0,2,2,0,1,2,0,2,19,8,1,AJ Green,2025-26
22025,1631260,0022500311,"Dec 01, 2025",MIL @ WAS,L,31,4,6,0.667,4,6,0.667,1,1,1.0,0,5,5,5,0,0,2,2,13,8,1,AJ Green,2025-26
22025,1631260,0022500297,"Nov 29, 2025",MIL vs. BKN,W,23,5,7,0.714,5,7,0.714,0,0,0.0,0,3,3,5,0,0,1,1,15,29,1,AJ Green,2025-26
22025,1631260,0022500074,"Nov 28, 2025",MIL @ NYK,L,39,6,12,0.5,6,12,0.5,0,0,0.0,0,5,5,1,2,0,2,2,18,-12,1,AJ Green,2025-26
22025,1631260,0022500062,"Nov 26, 2025",MIL @ MIA,L,36,4,6,0.667,4,6,0.667,0,0,0.0,0,5,5,8,2,0,0,3,12,5,1,AJ Green,2025-26
22025,1631260,0022500288,"Nov 24, 2025",MIL vs. POR,L,25,2,6,0.333,1,5,0.2,1,2,0.5,0,2,2,0,1,0,1,3,6,-31,1,AJ Green,2025-26
22025,1631260,0022500272,"Nov 22, 2025",MIL vs. DET,L,28,5,12,0.417,5,10,0.5,0,0,0.0,0,2,2,2,0,0,0,2,15,-21,1,AJ Green,2025-26
22025,1631260,0022500266,"Nov 20, 2025",MIL vs. PHI,L,36,3,5,0.6,3,5,0.6,0,0,0.0,0,6,6,0,1,0,2,2,9,-3,1,AJ Green,2025-26
22025,1631260,0022500241,"Nov 17, 2025",MIL @ CLE,L,40,4,10,0.4,4,8,0.5,0,0,0.0,0,3,3,4,1,0,0,3,12,-10,1,AJ Green,2025-26
22025,1631260,0022500231,"Nov 15, 2025",MIL vs. LAL,L,25,5,10,0.5,5,10,0.5,0,0,0.0,0,3,3,0,0,0,1,0,15,-5,1,AJ Green,2025-26
22025,1631260,0022500043,"Nov 14, 2025",MIL vs. CHA,W,26,2,4,0.5,2,4,0.5,7,7,1.0,0,0,0,2,0,0,0,3,13,25,1,AJ Green,2025-26
22025,1631260,0022500213,"Nov 12, 2025",MIL @ CHA,L,27,1,4,0.25,1,3,0.333,0,0,0.0,0,3,3,2,0,0,0,2,3,-9,1,AJ Green,2025-26
22025,1631260,0022500203,"Nov 10, 2025",MIL @ DAL,W,27,4,9,0.444,4,8,0.5,1,1,1.0,0,5,5,2,1,0,0,5,13,11,1,AJ Green,2025-26
22025,1631260,0022500191,"Nov 09, 2025",MIL vs. HOU,L,26,1,5,0.2,1,5,0.2,0,0,0.0,0,1,1,4,2,0,2,3,3,-6,1,AJ Green,2025-26
22025,1631260,0022500035,"Nov 07, 2025",MIL vs. CHI,W,35,2,8,0.25,2,8,0.25,0,0,0.0,1,3,4,5,0,1,1,3,6,17,1,AJ Green,2025-26
22025,1631260,0022500165,"Nov 04, 2025",MIL @ TOR,L,17,3,4,0.75,3,4,0.75,0,0,0.0,0,1,1,1,0,0,0,4,9,-17,1,AJ Green,2025-26
22025,1631260,0022500157,"Nov 03, 2025",MIL @ IND,W,29,4,8,0.5,4,8,0.5,1,2,0.5,0,1,1,3,0,0,1,4,13,3,1,AJ Green,2025-26
22025,1631260,0022500142,"Nov 01, 2025",MIL vs. SAC,L,30,6,12,0.5,4,10,0.4,1,2,0.5,0,4,4,2,0,0,0,5,17,-2,1,AJ Green,2025-26
22025,1631260,0022500139,"Oct 30, 2025",MIL vs. GSW,W,33,3,7,0.429,3,7,0.429,1,2,0.5,0,2,2,0,1,0,1,3,10,4,1,AJ Green,2025-26
22025,1631260,0022500125,"Oct 28, 2025",MIL vs. NYK,W,24,3,5,0.6,3,5,0.6,0,0,0.0,0,4,4,0,0,0,1,4,9,13,1,AJ Green,2025-26
22025,1631260,0022500107,"Oct 26, 2025",MIL @ CLE,L,31,6,9,0.667,4,7,0.571,4,5,0.8,0,2,2,2,0,0,3,4,20,3,1,AJ Green,2025-26
22025,1631260,0022500092,"Oct 24, 2025",MIL @ TOR,W,26,3,5,0.6,3,5,0.6,0,0,0.0,0,1,1,0,1,0,1,2,9,8,1,AJ Green,2025-26
22025,1631260,0022500086,"Oct 22, 2025",MIL vs. WAS,W,27,4,6,0.667,3,5,0.6,0,0,0.0,0,3,3,1,0,0,0,3,11,9,1,AJ Green,2025-26
22024,1631260,0022401192,"Apr 13, 2025",MIL vs. DET,W,19,2,5,0.4,2,4,0.5,0,0,0.0,0,3,3,4,0,0,0,1,6,16,1,AJ Green,2024-25
22024,1631260,0022401171,"Apr 11, 2025",MIL @ DET,W,24,3,5,0.6,3,5,0.6,0,0,0.0,1,5,6,0,0,1,0,0,9,11,1,AJ Green,2024-25
22024,1631260,0022401161,"Apr 10, 2025",MIL vs. NOP,W,20,1,4,0.25,1,4,0.25,0,0,0.0,0,3,3,3,1,0,1,2,3,15,1,AJ Green,2024-25
22024,1631260,0022401152,"Apr 08, 2025",MIL vs. MIN,W,23,3,6,0.5,3,6,0.5,0,0,0.0,0,4,4,1,0,0,1,3,9,22,1,AJ Green,2024-25
22024,1631260,0022400617,"Apr 06, 2025",MIL @ NOP,W,25,2,6,0.333,2,4,0.5,0,0,0.0,0,3,3,1,0,0,0,4,6,13,1,AJ Green,2024-25
22024,1631260,0022401131,"Apr 05, 2025",MIL @ MIA,W,34,3,5,0.6,2,2,1.0,2,3,0.667,0,3,3,2,0,0,0,2,10,19,1,AJ Green,2024-25
22024,1631260,0022401115,"Apr 03, 2025",MIL @ PHI,W,19,4,5,0.8,4,5,0.8,0,0,0.0,1,1,2,0,0,0,1,1,12,20,1,AJ Green,2024-25
22024,1631260,0022401070,"Mar 28, 2025",MIL vs. NYK,L,26,3,6,0.5,2,5,0.4,0,0,0.0,0,2,2,0,0,0,0,4,8,-17,1,AJ Green,2024-25
22024,1631260,0022401057,"Mar 26, 2025",MIL @ DEN,L,34,5,9,0.556,5,9,0.556,0,0,0.0,1,4,5,5,0,0,2,2,15,1,1,AJ Green,2024-25
22024,1631260,0022401043,"Mar 24, 2025",MIL @ PHX,L,21,1,5,0.2,0,4,0.0,0,0,0.0,0,2,2,2,1,0,1,1,2,-1,1,AJ Green,2024-25
22024,1631260,0022401027,"Mar 22, 2025",MIL @ SAC,W,26,1,5,0.2,1,4,0.25,0,0,0.0,0,2,2,3,0,0,1,2,3,11,1,AJ Green,2024-25
22024,1631260,0022400996,"Mar 20, 2025",MIL @ LAL,W,20,2,5,0.4,2,4,0.5,0,0,0.0,1,2,3,2,1,0,0,3,6,28,1,AJ Green,2024-25
22024,1631260,0022401012,"Mar 18, 2025",MIL @ GSW,L,14,0,2,0.0,0,2,0.0,1,2,0.5,0,2,2,0,1,0,1,2,1,-5,1,AJ Green,2024-25
22024,1631260,0022400982,"Mar 16, 2025",MIL vs. OKC,L,19,3,5,0.6,2,4,0.5,0,0,0.0,0,2,2,1,0,0,1,3,8,-10,1,AJ Green,2024-25
22024,1631260,0022400972,"Mar 15, 2025",MIL vs. IND,W,15,2,7,0.286,2,6,0.333,0,1,0.0,1,0,1,3,0,0,1,0,6,2,1,AJ Green,2024-25
22024,1631260,0022400955,"Mar 13, 2025",MIL vs. LAL,W,21,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,2,2,0,0,1,3,12,1,AJ Green,2024-25
22024,1631260,0022400942,"Mar 11, 2025",MIL @ IND,L,20,2,5,0.4,2,5,0.4,0,0,0.0,0,1,1,4,0,0,0,3,6,-8,1,AJ Green,2024-25
22024,1631260,0022400922,"Mar 09, 2025",MIL vs. CLE,L,20,1,3,0.333,0,2,0.0,0,0,0.0,0,3,3,0,0,0,1,2,2,-8,1,AJ Green,2024-25
22024,1631260,0022400917,"Mar 08, 2025",MIL vs. ORL,L,28,0,3,0.0,0,3,0.0,0,0,0.0,0,2,2,4,3,0,1,2,0,5,1,AJ Green,2024-25
